trip_id,bus_id,route_id,stop_id,stop_name,arrival_time_scheduled,arrival_time_actual,departure_time_scheduled,departure_time_actual,passenger_count_boarding,passenger_count_alighting,day_of_week,date,weather_condition
TRIP_653,MH-BUS-5,MUM_Route_D,STOP_1,CST,01:04:56,01:23:56,22:17:20,10:22:20PM,9.0,25.0,Wednesday,2024-08-09,Sunny
TRIP_654,MH-BUS-4,MUM_Route_B,STOP_14,Nerul,01:02:30,01:05:30,15:30:06,15:33:06,29.0,16.0,Saturday,2024-08-06,Monsoon
TRIP_655,MH-BUS-2,MUM_Route_E,STOP_14,Borivali,06:45:58,06:49:58,07:03:28,07:06:28,14.0,27.0,Tuesday,2024-08-18,Humid
TRIP_656,MH-BUS-7,MUM_Route_D,STOP_3,CST,12:53:44,13:10:44,04:35:33,04:39:33,14.0,30.0,Thursday,2024-06-20,Partly Cloudy
TRIP_657,MH-BUS-3,MUM_Route_D,STOP_4,Vashi,17:56:38,180038,17:36:44,17:45:44,28.0,28.0,Friday,2024-08-14,Rainy
TRIP_658,MH-BUS-9,MUM_Route_C,STOP_19,Worli,02:06:58,02:21:58,18:18:43,18:28:43,21.0,14.0,Friday,2024-08-05,partly cloudy
TRIP_659,MH-BUS-10,MUM_Route_E,STOP_14,Powai,17:55:36,18:05:36,09:58:11,09:59:11,21.0,1.0,Monday,2024-06-11,Humid
TRIP_660,MH-BUS-10,MUM_Route_E,STOP_19,Bandra,08:45:43,08:41:43,23:36:03,23:39:03,3.0,10.0,Thursday,2024-07-14,Partly Cloudy
TRIP_661,MH-BUS-10,MUM_Route_B,STOP_1,Churchgate,11:49:20,11:51:20,06:46:51,06:47:51,40.0,18.0,Monday,2024-06-12,Humid
TRIP_662,MH-BUS-2,MUM_Route_E,STOP_18,Dadar,19:31:18,19:27:18,06:37:11,06:44:11,21.0,4.0,Friday,2024-07-06,Sunny
TRIP_663,MH-BUS-5,MUM_Route_E,STOP_16,Churchgate,01:03:53,01:13:53,22:29:12,22:32:12,27.0,0.0,Wednesday,2024-07-28,Sunny
TRIP_664,MH-BUS-3,MUM_Route_E,STOP_15,Ghatkopar,07:06:09,07:02:09,15:17:26,15:27:26,12.0,34.0,Friday,2024-06-08,Monsoon
TRIP_665,MH-BUS-6,MUM_Route_A,STOP_9,Thane,18:42:03,18:49:03,03:31:46,03:35:46,46.0,25.0,Friday,2024-08-08,
TRIP_666,MH-BUS-6,MUM_Route_D,STOP_15,Mulund,09:10:07,09:10:07,13:33:22,13:40:22,19.0,19.0,Thursday,2024-08-04,Humid
TRIP_667,MH-BUS-4,MUM_Route_D,STOP_16,Kharghar,03:33:27,03:52:27,15:11:39,15:20:39,40.0,20.0,Wednesday,2024-08-31,Rainy
TRIP_668,MH-BUS-2,MUM_Route_A,STOP_5,Borivali,20:15:24,20:15:24,08:55:53,08:59:53,24.0,0.0,Monday,2024-06-13,Monsoon
TRIP_669,MH-BUS-6,MUM_Route_D,STOP_6,Worli,15:04:56,14:59:56,12:52:22,13:02:22,23.0,-2.0,Tuesday,2024-07-22,Monsoon
TRIP_670,MH-BUS-4,MUM_Route_C,STOP_8,Dadar,14:33:38,14:34:38,13:54:45,13:54:45,25.0,47.0,Friday,2024-08-01,
TRIP_671,MH-BUS-1,MUM_Route_A,STOP_2,Kharghar,17:35:02,17:30:02,15:46:47,15:53:47,13.0,14.0,Tuesday,2024-06-26,Cloudy
TRIP_672,MH-BUS-10,MUM_Route_D,STOP_9,Belapur,02:53:54,02:56:54,15:03:38,15:11:38,7.0,18.0,Monday,2024-06-20,Humid
TRIP_673,MH-BUS-5,MUM_Route_A,STOP_9,CST,09:06:09,09:21:09,03:56:57,04:03:57,60.0,50.0,Saturday,2024-06-16,Partly Cloudy
TRIP_674,MH-BUS-9,MUM_Route_A,STOP_11,Nerul,23:56:17,00:08:17,14:16:07,14:16:07,2.0,28.0,Wednesday,2024-06-27,Sunny
TRIP_675,MH-BUS-9,MUM_Route_C,STOP_8,Bandra,12:40:26,12:47:26,23:59:19,00:09:19,8.0,23.0,Friday,2024-08-24,Monsoon
TRIP_676,MH-BUS-3,MUM_Route_B,STOP_20,Worli,17:55:02,18:15:02,12:01:06,12:06:06,53.0,27.0,Tuesday,2024-07-10,Sunny
TRIP_677,MH-BUS-2,MUM_Route_A,STOP_15,Dadar,10:54:17,11:03:17,04:29:18,,30.0,14.0,Tuesday,2024-06-16,Monsoon
TRIP_678,MH-BUS-3,MUM_Route_D,STOP_18,CST,07:56:36,07:51:36,12:29:55,12:29:55,15.0,6.0,Tuesday,2024-06-27,Sunny
TRIP_679,MH-BUS-10,MUM_Route_D,STOP_9,Worli,00:49:24,01:09:24,17:09:24,17:18:24,36.0,0.0,Friday,2024-07-12,
TRIP_680,MH-BUS-6,MUM_Route_E,STOP_1,Mulund,16:50:44,,11:41:39,11:50:39,8.0,21.0,Saturday,2024-08-30,Humid
TRIP_681,MH-BUS-6,MUM_Route_E,STOP_12,Mulund,22:28:58,,21:11:29,21:20:29,31.0,4.0,Sunday,2024-07-31,Monsoon
TRIP_682,MH-BUS-10,MUM_Route_D,STOP_18,Powai,12:41:39,12:47:39,21:21:58,21:25:58,9.0,15.0,Thursday,2024-06-01,Humid
TRIP_683,MH-BUS-1,MUM_Route_A,STOP_8,Dadar,08:00:37,08:20:37,03:17:18,03:19:18,16.0,13.0,Saturday,2024-08-09,Humid
TRIP_684,MH-BUS-8,MUM_Route_E,STOP_11,Dadar,11:04:08,11:23:08,19:54:09,20:03:09,41.0,15.0,Monday,2024-08-14,Monsoon
TRIP_685,MH-BUS-2,MUM_Route_A,STOP_11,Bandra,11:26:54,11:44:54,14:59:44,15:07:44,10.0,46.0,Wednesday,2024-07-25,Partly Cloudy
TRIP_686,MH-BUS-10,MUM_Route_A,STOP_18,Ghatkopar,04:36:25,04:37:25,03:55:22,04:04:22,43.0,40.0,Thursday,2024-07-21,Monsoon
TRIP_687,MH-BUS-5,MUM_Route_C,STOP_4,Powai,18:20:40,18:20:40,07:50:22,07:58:22,7.0,0.0,Sunday,2024-06-06,Sunny
TRIP_688,MH-BUS-8,MUM_Route_C,STOP_16,Thane,09:26:24,09:44:24,20:23:03,20:29:03,16.0,43.0,Thursday,2024-08-19,Partly Cloudy
TRIP_689,MH-BUS-10,MUM_Route_B,STOP_16,Vashi,15:21:31,15:37:31,01:49:34,01:55:34,22.0,22.0,Friday,2024-07-30,Partly Cloudy
TRIP_690,MH-BUS-4,MUM_Route_D,STOP_2,Lower Parel,22:53:08,22:49:08,09:30:34,09:34:34,18.0,20.0,Wednesday,2024-08-17,Rainy
TRIP_691,MH-BUS-3,MUM_Route_E,STOP_3,Dadar,13:51:32,13:55:32,17:59:03,18:04:03,3.0,12.0,Tuesday,2024-07-25,Rainy
TRIP_692,MH-BUS-1,MUM_Route_D,STOP_11,Kharghar,14:59:11,15:00:11,00:17:13,00:27:13,15.0,14.0,Thursday,2024-08-11,Rainy
TRIP_693,MH-BUS-5,MUM_Route_D,STOP_15,Panvel,23:15:26,23:21:26,11:20:06,11:22:06,23.0,0.0,Sunday,2024-06-21,Cloudy
TRIP_694,MH-BUS-9,MUM_Route_C,STOP_9,Lower Parel,13:41:30,13:40:30,12:33:19,12:39:19,,0.0,Friday,2024-07-01,Rainy
TRIP_695,MH-BUS-6,MUM_Route_A,STOP_15,Nerul,21:05:59,21:06:59,23:13:28,23:20:28,38.0,14.0,Saturday,2024-07-20,Monsoon
TRIP_696,MH-BUS-8,MUM_Route_D,STOP_17,Chembur,08:14:51,08:09:51,09:29:52,09:39:52,16.0,4.0,Thursday,2024-08-28,Cloudy
TRIP_697,MH-BUS-9,MUM_Route_E,STOP_6,Kurla,16:22:30,16:36:30,01:25:10,01:34:10,43.0,0.0,Monday,2024-08-21,Sunny
TRIP_698,MH-BUS-7,MUM_Route_D,STOP_19,Powai,21:50:30,22:00:30,13:11:13,13:20:13,17.0,49.0,Thursday,2024-07-20,Partly Cloudy
TRIP_699,MH-BUS-4,MUM_Route_E,STOP_9,Dadar,07:47:10,08:06:10,17:18:04,17:27:04,46.0,38.0,Saturday,2024-07-21,Sunny
TRIP_700,MH-BUS-10,MUM_Route_E,STOP_7,CST,09:22:33,09:37:33,06:01:35,06:02:35,43.0,23.0,Saturday,2024-07-16,Sunny
TRIP_701,MH-BUS-10,MUM_Route_A,STOP_13,Vashi,16:47:07,16:43:07,09:50:20,09:52:20,34.0,6.0,Sunday,2024-07-10,Humid
TRIP_702,MH-BUS-2,MUM_Route_B,STOP_18,CST,00:37:33,00:33:33,19:41:38,19:41:38,0.0,21.0,Thursday,2024-07-18,Monsoon
TRIP_703,MH-BUS-2,MUM_Route_C,STOP_10,Kharghar,04:14:47,04:14:47,09:52:24,09:53:24,33.0,22.0,Thursday,2024-07-03,Rainy
TRIP_704,MH-BUS-1,MUM_Route_B,STOP_10,Chembur,02:53:15,02:55:15,08:13:54,08:14:54,16.0,17.0,Saturday,2024-06-03,Partly Cloudy
TRIP_705,MH-BUS-8,MUM_Route_A,STOP_3,Panvel,12:59:28,13:14:28,05:34:50,05:40:50,45.0,33.0,Wednesday,2024-08-08,Rainy
TRIP_706,MH-BUS-4,MUM_Route_D,STOP_12,Belapur,21:44:05,21:40:05,04:00:25,04:07:25,26.0,37.0,Saturday,2024-07-05,Humid
TRIP_707,MH-BUS-7,MUM_Route_B,STOP_10,Powai,23:50:04,23:45:04,02:38:32,02:41:32,19.0,14.0,Friday,2024-07-22,Monsoon
TRIP_708,MH-BUS-4,MUM_Route_C,STOP_1,Ghatkopar,06:22:29,,13:26:16,13:36:16,2.0,0.0,Sunday,2024-07-28,Humid
TRIP_709,MH-BUS-9,MUM_Route_A,STOP_1,Panvel,07:01:52,07:11:52,18:17:41,18:24:41,31.0,,Saturday,2024-08-27,Monsoon
TRIP_710,MH-BUS-2,MUM_Route_C,STOP_16,Dadar,16:07:36,04:24:36PM,03:25:36,03:25:36,0.0,30.0,Friday,2024-08-31,Sunny
TRIP_711,MH-BUS-8,MUM_Route_E,STOP_8,Chembur,12:07:41,12:15:41,04:18:48,04:18:48,3.0,17.0,Friday,2024-06-14,Rainy
TRIP_712,MH-BUS-9,MUM_Route_C,STOP_15,Worli,01:27:19,01:45:19,17:55:57,18:05:57,41.0,32.0,Tuesday,2024-08-24,Partly Cloudy
TRIP_713,MH-BUS-3,MUM_Route_C,STOP_13,Chembur,18:07:10,06:04:10PM,20:30:04,20:34:04,0.0,18.0,Friday,2024-07-29,Cloudy
TRIP_714,MH-BUS-5,MUM_Route_D,STOP_10,Powai,19:38:41,19:44:41,23:13:32,23:23:32,14.0,0.0,Friday,2024-07-09,Partly Cloudy
TRIP_715,MH-BUS-4,MUM_Route_E,STOP_8,Bandra,13:38:25,13:54:25,13:35:32,13:37:32,28.0,28.0,Thursday,2024-06-16,Cloudy
TRIP_716,MH-BUS-3,MUM_Route_B,STOP_13,Vashi,21:11:26,21:12:26,08:56:31,09:06:31,17.0,10.0,Thursday,2024-07-11,Partly Cloudy
TRIP_717,MH-BUS-8,MUM_Route_D,STOP_16,Colaba,01:51:30,01:51:30,09:40:11,09:46:11,43.0,32.0,Sunday,2024-07-30,Monsoon
TRIP_718,MH-BUS-5,MUM_Route_B,STOP_6,Bandra,15:43:44,16:03:44,23:48:05,23:54:05,29.0,30.0,Friday,2024-06-21,Humid
TRIP_719,MH-BUS-4,MUM_Route_C,STOP_1,Thane,00:12:00,00:28:00,17:50:00,18:00:00,8.0,6.0,Tuesday,2024-07-29,Sunny
TRIP_720,MH-BUS-5,MUM_Route_E,STOP_4,Powai,17:12:46,17:12:46,17:32:15,17:41:15,12.0,27.0,Wednesday,2024-06-14,Partly Cloudy
TRIP_721,MH-BUS-8,MUM_Route_D,STOP_10,Lower Parel,01:24:13,01:21:13,14:25:42,14:34:42,5.0,12.0,Thursday,2024-06-21,Monsoon
TRIP_722,MH-BUS-6,MUM_Route_A,STOP_10,Kurla,21:32:07,21:29:07,05:34:26,05:43:26,18.0,38.0,Friday,2024-07-17,
TRIP_723,MH-BUS-7,MUM_Route_C,STOP_2,Bandra,03:18:07,03:18:07,20:44:11,20:45:11,40.0,,Monday,2024-06-25,Monsoon
TRIP_724,MH-BUS-4,MUM_Route_D,STOP_2,Andheri,00:34:14,00:49:14,22:27:08,22:27:08,45.0,31.0,Thursday,2024-08-10,Monsoon
TRIP_725,MH-BUS-4,MUM_Route_B,STOP_19,Kharghar,15:04:00,15:14:00,04:16:45,04:17:45,22.0,0.0,Saturday,2024-08-14,Monsoon
TRIP_726,MH-BUS-6,MUM_Route_A,STOP_15,Chembur,23:37:08,23:53:08,02:00:52,02:07:52,41.0,8.0,Thursday,2024-07-14,Partly Cloudy
TRIP_727,MH-BUS-9,MUM_Route_C,STOP_9,Kurla,00:47:04,01:00:04,23:40:20,23:49:20,26.0,3.0,Friday,2024-08-19,Humid
TRIP_728,MH-BUS-5,MUM_Route_D,STOP_20,Mulund,15:48:26,15:47:26,15:16:56,,19.0,,Saturday,2024-08-17,Monsoon
TRIP_729,MH-BUS-6,MUM_Route_D,STOP_13,Dadar,10:42:16,11:02:16,14:20:51,14:24:51,27.0,33.0,Tuesday,2024-08-26,MONSOON
TRIP_730,MH-BUS-4,MUM_Route_C,STOP_5,Lower Parel,04:44:51,04:49:51,01:49:41,01:51:41,15.0,18.0,Sunday,2024-06-18,Rainy
TRIP_731,MH-BUS-3,MUM_Route_C,STOP_14,Borivali,12:08:17,12:24:17,19:28:19,193119,51.0,6.0,Friday,2024-07-07,Humid
TRIP_732,MH-BUS-7,MUM_Route_C,STOP_9,Dadar,02:47:46,,15:41:22,15:41:22,13.0,12.0,Saturday,2024-07-19,Cloudy
TRIP_733,MH-BUS-8,MUM_Route_E,STOP_10,Belapur,08:46:33,08:59:33,05:19:42,052842,59.0,0.0,Friday,2024-06-03,Partly Cloudy
TRIP_734,MH-BUS-9,MUM_Route_D,STOP_8,Powai,14:48:01,,08:59:53,08:59:53,64.0,0.0,Wednesday,2024-08-29,Monsoon
TRIP_735,MH-BUS-2,MUM_Route_E,STOP_3,Nerul,14:33:54,14:52:54,03:36:17,03:45:17,44.0,24.0,Monday,2024-08-09,Monsoon
TRIP_736,MH-BUS-10,MUM_Route_B,STOP_5,Vashi,08:19:07,08:30:07,11:35:17,11:45:17,27.0,43.0,Tuesday,2024-07-30,Rainy
TRIP_737,MH-BUS-9,MUM_Route_B,STOP_3,Kurla,00:27:14,00:39:14,12:10:13,12:10:13,27.0,17.0,Saturday,2024-08-13,Rainy
TRIP_738,MH-BUS-7,MUM_Route_E,STOP_5,Lower Parel,06:28:40,06:46:40,22:59:33,,31.0,-2.0,Thursday,2024-07-14,Humid
TRIP_739,MH-BUS-4,MUM_Route_A,STOP_1,Andheri,13:25:46,13:37:46,13:23:25,13:23:25,,12.0,Wednesday,2024-07-12,Humid
TRIP_740,MH-BUS-1,MUM_Route_D,STOP_17,Churchgate,15:06:18,,05:14:41,,35.0,0.0,Friday,2024-08-20,Rainy
TRIP_741,MH-BUS-7,MUM_Route_D,STOP_7,Powai,02:42:37,02:42:37,02:43:40,02:44:40,0.0,13.0,Wednesday,2024-06-02,Monsoon
TRIP_742,MH-BUS-2,MUM_Route_B,STOP_16,Nerul,19:33:19,19:53:19,12:36:00,12:45:00,33.0,16.0,Friday,2024-06-30,Humid
TRIP_743,MH-BUS-7,MUM_Route_B,STOP_19,Panvel,03:12:43,03:17:43,19:20:16,19:24:16,30.0,0.0,Wednesday,2024-07-30,Sunny
TRIP_744,MH-BUS-7,MUM_Route_C,STOP_9,CST,10:16:59,10:23:59,04:13:39,04:18:39,35.0,33.0,Friday,2024-08-31,Monsoon
TRIP_745,MH-BUS-4,MUM_Route_C,STOP_2,Worli,07:23:56,07:32:56,14:28:15,14:36:15,62.0,-2.0,Thursday,2024-07-19,Sunny
TRIP_746,MH-BUS-9,MUM_Route_D,STOP_5,Thane,18:36:36,18:40:36,09:58:17,10:04:17,3.0,2.0,Saturday,2024-08-02,Humid
TRIP_747,MH-BUS-1,MUM_Route_D,STOP_20,Borivali,10:26:42,10:45:42,17:17:09,17:18:09,36.0,16.0,Sunday,2024-08-02,Humid
TRIP_748,MH-BUS-2,MUM_Route_D,STOP_20,Mulund,02:01:58,02:19:58,10:39:05,,2.0,31.0,Tuesday,2024-08-22,Monsoon
TRIP_749,MH-BUS-3,MUM_Route_B,STOP_16,CST,11:26:39,11:25:39,19:24:51,19:24:51,40.0,29.0,Tuesday,2024-08-31,Partly Cloudy
TRIP_750,MH-BUS-8,MUM_Route_B,STOP_4,Andheri,23:51:28,00:02:28,22:07:58,22:16:58,32.0,34.0,Wednesday,2024-08-18,Partly Cloudy
TRIP_751,MH-BUS-4,MUM_Route_E,STOP_10,Dadar,05:41:27,05:53:27,01:25:06,01:32:06,49.0,34.0,Tuesday,2024-06-20,Monsoon
TRIP_752,MH-BUS-8,MUM_Route_A,STOP_11,Lower Parel,12:06:30,12:16:30,19:36:47,19:43:47,33.0,38.0,Sunday,2024-08-08,Humid
TRIP_753,MH-BUS-6,MUM_Route_C,STOP_1,Vashi,10:08:08,10:10:08,22:45:11,22:53:11,19.0,33.0,Monday,2024-06-15,Partly Cloudy
TRIP_754,MH-BUS-9,MUM_Route_B,STOP_20,Bandra,21:11:26,21:25:26,20:33:34,20:43:34,23.0,41.0,Sunday,2024-08-04,Monsoon
TRIP_755,MH-BUS-6,MUM_Route_C,STOP_14,Colaba,10:27:40,10:39:40,15:59:08,15:59:08,15.0,13.0,Sunday,2024-08-01,Humid
TRIP_756,MH-BUS-3,MUM_Route_A,STOP_18,Vashi,19:18:00,19:18:00,12:58:38,13:04:38,26.0,48.0,Tuesday,2024-08-09,Partly Cloudy
TRIP_757,MH-BUS-8,MUM_Route_D,STOP_13,Kurla,07:24:57,07:35:57,10:05:31,10:13:31,13.0,22.0,Wednesday,2024-08-13,Rainy
TRIP_758,MH-BUS-6,MUM_Route_D,STOP_16,Churchgate,13:52:05,13:47:05,13:57:28,14:06:28,6.0,0.0,Saturday,2024-07-25,Cloudy
TRIP_759,MH-BUS-3,MUM_Route_D,STOP_4,Borivali,18:14:58,18:27:58,05:02:45,05:10:45,6.0,7.0,Monday,2024-08-09,
TRIP_760,MH-BUS-3,MUM_Route_E,STOP_7,Lower Parel,02:37:21,02:48:21,22:17:59,22:23:59,21.0,23.0,Saturday,2024-08-22,Humid
TRIP_761,MH-BUS-9,MUM_Route_C,STOP_11,Vashi,20:37:53,20:54:53,04:49:53,04:49:53,12.0,44.0,Sunday,2024-07-09,Monsoon
TRIP_762,MH-BUS-3,MUM_Route_E,STOP_20,Thane,17:05:15,17:02:15,08:12:34,08:15:34,11.0,15.0,Friday,2024-06-14,Sunny
TRIP_763,MH-BUS-7,MUM_Route_B,STOP_11,Worli,21:21:10,21:18:10,00:59:19,01:03:19,18.0,33.0,Monday,2024-06-29,Rainy
TRIP_764,MH-BUS-4,MUM_Route_D,STOP_17,CST,13:15:29,13:33:29,18:25:16,,14.0,19.0,Tuesday,2024-07-03,Sunny
TRIP_765,MH-BUS-6,MUM_Route_E,STOP_7,Mulund,15:22:22,15:23:22,02:37:48,02:38:48,48.0,43.0,Friday,2024-08-26,Humid
TRIP_766,MH-BUS-5,MUM_Route_D,STOP_9,Kurla,18:24:27,18:25:27,08:01:53,08:10:53,,16.0,Sunday,2024-07-16,Rainy
TRIP_767,MH-BUS-2,MUM_Route_E,STOP_3,Bandra,23:59:57,23:58:57,20:49:26,20:55:26,35.0,,Sunday,2024-06-08,Partly Cloudy
TRIP_768,MH-BUS-7,MUM_Route_C,STOP_15,Powai,09:59:00,09:59:00,15:32:03,15:38:03,50.0,0.0,Sunday,2024-07-19,Rainy
TRIP_769,MH-BUS-2,MUM_Route_D,STOP_6,Vashi,08:45:01,08:56:01,17:28:14,17:30:14,0.0,23.0,Tuesday,2024-06-12,Partly Cloudy
TRIP_770,MH-BUS-3,MUM_Route_D,STOP_6,Panvel,02:43:29,02:45:29,10:35:43,10:35:43,11.0,0.0,Monday,2024-08-16,Rainy
TRIP_771,MH-BUS-6,MUM_Route_C,STOP_4,Mulund,16:15:42,16:30:42,19:36:46,19:43:46,43.0,22.0,Monday,2024-06-30,Sunny
TRIP_772,MH-BUS-5,MUM_Route_C,STOP_1,Vashi,05:32:58,05:37:58,08:00:42,08:01:42,19.0,55.0,Wednesday,2024-06-15,Humid
TRIP_773,MH-BUS-7,MUM_Route_E,STOP_20,Borivali,20:50:23,20:47:23,02:10:00,02:14:00,9.0,16.0,Thursday,2024-06-15,Monsoon
TRIP_774,MH-BUS-4,MUM_Route_C,STOP_15,Kharghar,20:33:26,20:41:26,00:24:12,00:27:12,13.0,29.0,Saturday,2024-06-30,Sunny
TRIP_775,MH-BUS-1,MUM_Route_C,STOP_20,Borivali,17:40:22,17:37:22,11:22:37,11:30:37,18.0,22.0,Tuesday,2024-08-28,Cloudy
TRIP_776,MH-BUS-10,MUM_Route_C,STOP_18,Mulund,16:34:37,16:39:37,06:05:16,06:05:16,22.0,11.0,Thursday,2024-08-23,Partly Cloudy
TRIP_777,MH-BUS-7,MUM_Route_C,STOP_6,Kharghar,05:46:16,05:54:16,16:33:46,16:42:46,30.0,0.0,Friday,2024-08-28,Rainy
TRIP_778,MH-BUS-4,MUM_Route_A,STOP_10,Nerul,11:24:31,11:39:31,10:54:51,11:00:51,44.0,35.0,Monday,2024-06-22,Humid
TRIP_779,MH-BUS-4,MUM_Route_A,STOP_14,Dadar,19:35:38,19:34:38,15:48:26,15:51:26,20.0,15.0,Friday,2024-06-05,Monsoon
TRIP_780,MH-BUS-4,MUM_Route_B,STOP_20,CST,04:29:12,04:44:12,16:46:10,16:54:10,36.0,,Friday,2024-08-25,Cloudy
TRIP_781,MH-BUS-10,MUM_Route_B,STOP_10,Andheri,19:47:33,19:43:33,03:25:40,03:32:40,17.0,44.0,Sunday,2024-08-11,Cloudy
TRIP_782,MH-BUS-2,MUM_Route_B,STOP_1,Bandra,19:04:36,19:07:36,05:10:42,05:16:42,18.0,2.0,Monday,2024-08-02,Partly Cloudy
TRIP_783,MH-BUS-3,MUM_Route_B,STOP_5,Andheri,05:41:41,05:49:41,23:48:09,23:57:09,18.0,32.0,Wednesday,2024-08-23,Partly Cloudy
TRIP_784,MH-BUS-7,MUM_Route_C,STOP_18,Borivali,12:37:07,12:34:07,16:34:06,16:38:06,23.0,4.0,Thursday,2024-06-06,Humid
TRIP_785,MH-BUS-6,MUM_Route_A,STOP_5,Andheri,00:11:28,00:22:28,16:45:30,16:53:30,12.0,29.0,Saturday,2024-07-22,Rainy
TRIP_786,MH-BUS-3,MUM_Route_D,STOP_9,Kharghar,08:32:40,08:47:40,04:56:51,05:01:51,43.0,35.0,Sunday,2024-07-06,Sunny
TRIP_787,MH-BUS-10,MUM_Route_C,STOP_18,Nerul,06:02:18,06:12:18,09:45:40,09:49:40,43.0,36.0,Monday,2024-08-17,Rainy
TRIP_788,MH-BUS-9,MUM_Route_B,STOP_13,Bandra,11:46:41,11:47:41,09:28:19,09:38:19,32.0,8.0,Friday,2024-08-09,PARTLY CLOUDY
TRIP_789,MH-BUS-7,MUM_Route_B,STOP_18,Worli,01:51:49,01:48:49,19:42:17,19:51:17,30.0,4.0,Tuesday,2024-08-15,Sunny
TRIP_790,MH-BUS-9,MUM_Route_C,STOP_17,Mulund,01:11:46,01:19:46,12:21:10,12:21:10,35.0,20.0,Wednesday,2024-08-02,Partly Cloudy
TRIP_791,MH-BUS-4,MUM_Route_D,STOP_20,Ghatkopar,21:43:49,21:46:49,03:25:42,,,10.0,Thursday,2024-08-11,Rainy
TRIP_792,MH-BUS-5,MUM_Route_D,STOP_10,Borivali,01:55:19,02:14:19,15:24:01,15:30:01,26.0,0.0,Saturday,2024-06-25,Monsoon
TRIP_793,MH-BUS-3,MUM_Route_C,STOP_16,Powai,03:21:03,03:35:03,03:04:40,03:05:40,0.0,0.0,Wednesday,2024-08-15,Humid
TRIP_794,MH-BUS-6,MUM_Route_B,STOP_12,Mulund,06:41:26,06:56:26,20:28:27,20:38:27,8.0,18.0,Sunday,2024-07-17,Sunny
TRIP_795,MH-BUS-7,MUM_Route_E,STOP_14,Mulund,08:11:48,08:16:48,01:05:04,01:09:04,22.0,16.0,Friday,2024-06-26,Partly Cloudy
TRIP_796,MH-BUS-2,MUM_Route_E,STOP_15,Lower Parel,12:35:43,12:53:43,12:37:01,,42.0,,Wednesday,2024-08-15,Monsoon
TRIP_797,MH-BUS-9,MUM_Route_E,STOP_19,Panvel,02:02:20,02:20:20,23:09:51,23:15:51,26.0,3.0,Wednesday,2024-07-15,Humid
TRIP_798,MH-BUS-5,MUM_Route_B,STOP_16,Bandra,07:48:21,07:48:21,14:09:19,14:17:19,23.0,35.0,Saturday,2024-06-07,Monsoon
TRIP_799,MH-BUS-9,MUM_Route_A,STOP_19,Borivali,06:17:18,06:29:18,10:44:29,10:47:29,6.0,15.0,Saturday,2024-07-08,Sunny
TRIP_800,MH-BUS-3,MUM_Route_C,STOP_7,Panvel,04:21:32,04:27:32,21:03:44,21:13:44,41.0,53.0,Tuesday,2024-07-15,Cloudy
TRIP_801,MH-BUS-10,MUM_Route_D,STOP_15,Kurla,04:57:20,04:58:20,02:06:39,02:09:39,,29.0,Wednesday,2024-08-18,
TRIP_802,MH-BUS-5,MUM_Route_D,STOP_11,Lower Parel,01:07:19,01:17:19,23:53:44,23:57:44,54.0,0.0,Monday,2024-08-07,Cloudy
TRIP_803,MH-BUS-8,MUM_Route_C,STOP_13,Bandra,14:15:43,14:32:43,13:39:29,13:40:29,29.0,39.0,Saturday,2024-07-31,Sunny
TRIP_804,MH-BUS-6,MUM_Route_A,STOP_18,Thane,20:15:18,20:28:18,03:03:24,03:09:24,44.0,20.0,Monday,2024-07-17,Monsoon
TRIP_805,MH-BUS-2,MUM_Route_A,STOP_20,Ghatkopar,00:31:48,00:45:48,15:11:15,15:13:15,40.0,20.0,Wednesday,2024-07-16,Partly Cloudy
TRIP_806,MH-BUS-10,MUM_Route_C,STOP_5,Nerul,11:20:56,11:23:56,03:06:25,03:14:25AM,36.0,4.0,Saturday,2024-06-05,Partly Cloudy
TRIP_807,MH-BUS-10,MUM_Route_B,STOP_17,Powai,21:24:28,09:19:28PM,13:43:20,13:47:20,16.0,25.0,Monday,2024-06-24,Partly Cloudy
TRIP_808,MH-BUS-1,MUM_Route_E,STOP_11,Dadar,03:24:11,03:19:11,10:55:18,11:05:18,34.0,23.0,Monday,2024-08-10,Humid
TRIP_809,MH-BUS-3,MUM_Route_D,STOP_2,Kharghar,04:53:50,05:12:50,23:42:25,23:51:25,17.0,14.0,Saturday,2024-08-08,Rainy
TRIP_810,MH-BUS-6,MUM_Route_A,STOP_2,Colaba,11:37:28,11:51:28,10:13:00,10:16:00,25.0,27.0,Tuesday,2024-06-23,Rainy
TRIP_811,MH-BUS-6,MUM_Route_A,STOP_14,Churchgate,14:41:50,14:49:50,14:18:21,14:19:21,6.0,,Monday,2024-06-14,Monsoon
TRIP_812,MH-BUS-8,MUM_Route_B,STOP_17,Vashi,07:10:40,07:18:40,18:40:45,18:45:45,37.0,23.0,Tuesday,2024-07-13,Sunny
TRIP_813,MH-BUS-10,MUM_Route_E,STOP_16,Nerul,09:21:07,09:37:07,09:08:43,09:16:43,12.0,8.0,Wednesday,2024-07-23,Sunny
TRIP_814,MH-BUS-1,MUM_Route_C,STOP_5,Nerul,21:03:41,09:15:41PM,08:57:19,09:03:19,,8.0,Friday,2024-07-21,Humid
TRIP_815,MH-BUS-4,MUM_Route_E,STOP_4,Churchgate,08:58:07,09:03:07,17:58:26,18:01:26,37.0,0.0,Saturday,2024-06-11,Sunny
